# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '2' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-67-2.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '66' '-var' 'INIT_I' '10.0' '-var' 'k_result' '0.5' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "257538969"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99768,0,10,0,222,0,0,0,237,115,0,0,0,299,10051,243
2.,99585,2,10,0,403,0,0,0,446,218,2,0,0,1064,20097,501
3.,99427,4,10,0,558,0,1,0,648,301,2,1,1,2335,29985,773
4.,99343,2,11,0,642,0,2,0,764,345,1,1,2,4088,39961,982
5.,99234,5,11,0,747,0,3,0,927,428,5,1,2,6384,49832,1256
6.,99143,9,14,1,832,0,1,0,1063,513,10,1,1,9006,59633,1514
7.,99033,11,20,1,933,0,2,0,1169,628,16,4,1,11925,69377,1735
8.,98433,17,20,2,1523,0,4,1,1238,763,19,8,1,14179,79138,2544
9.,96479,23,24,3,3463,0,7,1,1334,783,22,16,2,14827,88827,5470
10.,93944,17,26,5,5993,2,12,1,1417,763,14,22,4,14018,98214,9721
11.,91283,19,25,7,8648,1,16,1,1480,611,17,15,8,11606,107028,15470
12.,90234,24,25,7,9689,0,19,2,1542,516,19,16,10,9917,115718,20464
13.,89659,26,25,9,10253,2,25,1,1599,405,24,13,9,8555,124034,25137
14.,89606,31,29,13,10288,3,28,2,1661,351,31,18,8,7697,132109,29031
15.,89575,28,38,15,10310,3,28,3,1686,365,25,21,9,6793,139868,32730
16.,88966,31,37,18,10905,2,36,5,1705,294,27,24,9,5395,147479,36741
17.,89100,31,38,22,10756,2,41,10,1708,259,31,24,7,4367,154664,40025
18.,89138,42,46,26,10697,2,37,12,1745,202,39,25,8,3449,161581,42885
19.,89566,48,51,28,10247,2,42,16,1771,236,37,37,10,3275,168382,45186
20.,89987,55,52,32,9805,3,45,21,1781,258,35,40,15,3301,174898,47037
21.,89835,57,59,40,9932,3,52,22,1803,238,39,42,18,2942,181530,48946
22.,90072,61,68,44,9670,4,56,25,1799,273,48,44,21,3077,187948,50503
23.,90032,70,73,51,9678,2,65,29,1816,244,65,45,27,2412,194134,52043
24.,89892,71,79,60,9798,3,69,28,1841,241,56,58,28,2284,200451,53619
25.,89902,98,92,68,9737,1,73,29,1853,249,80,60,36,2028,206420,54969
26.,89979,89,111,74,9622,7,75,43,1868,277,77,69,40,1878,212382,56048
27.,90014,97,123,87,9537,9,84,49,1845,274,101,67,40,1695,218343,57039
28.,89759,115,126,98,9746,8,92,56,1854,295,109,88,39,1661,224243,58123
29.,89776,129,134,118,9676,8,105,54,1847,267,106,105,44,1531,230153,58975
30.,89734,141,154,135,9654,14,103,65,1862,271,117,120,47,1413,236107,59824
31.,89853,152,171,156,9474,10,116,68,1863,245,134,133,51,1128,241714,60407
32.,89733,149,187,170,9535,20,117,89,1856,266,133,148,63,1066,247324,61184
33.,89706,182,211,197,9479,13,120,92,1850,281,154,163,73,1094,252833,61786
34.,89613,189,221,219,9496,17,145,100,1891,258,162,172,88,978,258387,62392
35.,89479,202,236,247,9541,13,173,109,1868,264,190,177,96,864,263834,63000
36.,89139,218,254,283,9790,16,186,114,1896,254,193,187,108,742,269325,63705
37.,89129,231,273,313,9706,14,201,133,1867,263,200,199,131,783,274823,64230
38.,88993,259,284,338,9740,12,224,150,1853,246,204,198,139,675,280109,64770
39.,88898,281,286,382,9722,16,250,165,1834,285,218,197,152,653,285504,65282
40.,88812,308,324,425,9679,20,260,172,1834,208,244,199,160,511,290926,65660
41.,88605,340,360,463,9746,18,265,203,1821,192,269,208,162,487,296242,66238
42.,88463,360,407,521,9732,26,272,219,1865,261,302,235,173,487,301401,66654
43.,87980,381,434,569,10049,35,317,235,1843,261,328,270,200,404,306624,67368
44.,87773,411,492,609,10090,29,328,268,1886,265,329,303,195,433,311819,68022
45.,87359,430,547,690,10305,36,360,273,1883,235,323,323,213,338,317064,68699
46.,87045,470,573,751,10416,33,408,304,1823,269,373,291,217,339,322278,69539
47.,86704,507,625,820,10540,29,435,340,1826,245,411,302,213,269,327320,70312
48.,86347,564,652,902,10641,49,485,360,1841,240,446,295,227,253,332536,71019
