0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.003344481605351168e+00	1.405956278606182702e-03	0.000000000000000000e+00	-2.433356149044801076e-01	0.000000000000000000e+00	-2.905182666192599253e-02	0.000000000000000000e+00	4.145260583211518579e-02	0.000000000000000000e+00
2.006688963210702337e+00	2.585158282533601276e-03	0.000000000000000000e+00	-2.135757325584338173e-01	0.000000000000000000e+00	-3.587359742263321327e-02	0.000000000000000000e+00	-1.536343222996806868e-01	0.000000000000000000e+00
3.010033444816053283e+00	2.454885028275980048e-03	0.000000000000000000e+00	-1.571209790240662429e-01	0.000000000000000000e+00	-4.115732106599594847e-02	0.000000000000000000e+00	-9.458150512428595280e-02	0.000000000000000000e+00
4.013377926421404673e+00	3.596111967870981637e-03	0.000000000000000000e+00	-1.801442016386312350e-01	0.000000000000000000e+00	-1.186506887958035938e-01	0.000000000000000000e+00	2.450360333589130316e-02	0.000000000000000000e+00
5.016722408026756064e+00	3.928901486176469143e-03	0.000000000000000000e+00	-1.638899727586667632e-01	0.000000000000000000e+00	-8.047389046039019056e-02	0.000000000000000000e+00	-6.173425791346597025e-02	0.000000000000000000e+00
6.020066889632106566e+00	5.523845141325186246e-03	0.000000000000000000e+00	-1.452049794576454056e-01	0.000000000000000000e+00	-1.778660583230279035e-01	0.000000000000000000e+00	-4.166257918602197380e-02	0.000000000000000000e+00
7.023411371237457956e+00	6.211131159841029245e-03	0.000000000000000000e+00	-1.524786772208136520e-01	0.000000000000000000e+00	-1.331739868971962559e-01	0.000000000000000000e+00	-9.120519602602411569e-02	0.000000000000000000e+00
8.026755852842809347e+00	7.168270834050582095e-03	0.000000000000000000e+00	-1.317295151300485745e-01	0.000000000000000000e+00	-1.548113609311848049e-01	0.000000000000000000e+00	-1.010946081005154734e-01	0.000000000000000000e+00
9.030100334448160737e+00	9.066735849983176970e-03	0.000000000000000000e+00	-1.636729008636221006e-01	0.000000000000000000e+00	-1.383075921604279002e-01	0.000000000000000000e+00	-1.156133597261824741e-01	0.000000000000000000e+00
1.003344481605351213e+01	9.364526050485488806e-03	0.000000000000000000e+00	-1.619018587063455750e-01	0.000000000000000000e+00	-8.249160319326767632e-02	0.000000000000000000e+00	-1.347731071132461378e-01	0.000000000000000000e+00
1.103678929765886352e+01	1.100278362079561492e-02	0.000000000000000000e+00	-1.497810287786190686e-01	0.000000000000000000e+00	-1.024159242908872502e-01	0.000000000000000000e+00	-1.428041867021459521e-01	0.000000000000000000e+00
1.204013377926421313e+01	1.250566299470825399e-02	0.000000000000000000e+00	-1.615844495047789875e-01	0.000000000000000000e+00	-1.281392143536974337e-01	0.000000000000000000e+00	-9.773619571806035911e-02	0.000000000000000000e+00
1.304347826086956452e+01	1.445149873050269838e-02	0.000000000000000000e+00	-1.716405244551921783e-01	0.000000000000000000e+00	-1.148103484164509774e-01	0.000000000000000000e+00	-1.026352014231077248e-01	0.000000000000000000e+00
1.404682274247491591e+01	1.677391372919657953e-02	0.000000000000000000e+00	-1.870684717945265418e-01	0.000000000000000000e+00	-1.030864871248424602e-01	0.000000000000000000e+00	-9.919624666482895758e-02	0.000000000000000000e+00
1.505016722408026730e+01	1.999676202820786092e-02	0.000000000000000000e+00	-1.590415342660493891e-01	0.000000000000000000e+00	-1.762689917355658165e-01	0.000000000000000000e+00	-8.182615625267995740e-02	0.000000000000000000e+00
